AE_Gujarat_2012
Assembly_No,Year,month,DelimID,Poll_No,District_Name,Sub_Region,Constituency_Name,Constituency_No,Constituency_Type,Candidate,Sex,Age,Party,Position,Candidate_Type,Votes,Electors,Valid_Votes,Vote_Share_Percentage,Margin,Margin_Percentage,Turnout_Percentage,N_Cand,ENOP,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,Deposit_Lost,pid,Party_Type_TCPD,Party_ID,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
12,2012,12,4,0,Jamnagar,Saurashtra-Kutch,JAMNAGAR SOUTH,79,GEN,KHAFI SALIM YUSUFBHAI,M,31,IND,7,GEN,343,184141,121079,0.28,60,0.05,65.75,14,2.5,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13502,Independents,10809,5th Pass,Small Business or Self-employed,,,,State Assembly Election (AE)
12,2012,12,4,0,Jamnagar,Saurashtra-Kutch,JAMNAGAR SOUTH,79,GEN,RATHOD SHAILESH HARISHBHAI,M,30,IND,8,GEN,283,184141,121079,0.23,21,0.02,65.75,14,2.5,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13503,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Jamnagar,Saurashtra-Kutch,JAMNAGAR SOUTH,79,GEN,VIKRAMSINH BHAVSINH JETHWA,M,38,IND,9,GEN,262,184141,121079,0.22,63,0.05,65.75,14,2.5,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13504,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Jamnagar,Saurashtra-Kutch,JAMNAGAR SOUTH,79,GEN,NARENDRABHAI CHANABHAI PARMAR,M,29,IND,10,GEN,199,184141,121079,0.16,35,0.03,65.75,14,2.5,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13506,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Jamnagar,Saurashtra-Kutch,JAMNAGAR SOUTH,79,GEN,VEDANT PRITIBEN SHAILESHBHAI,F,47,JD(U),11,GEN,164,184141,121079,0.14,37,0.03,65.75,14,2.5,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13507,State-based Party (Other State),11002,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Jamnagar,Saurashtra-Kutch,JAMNAGAR SOUTH,79,GEN,GOHIL KAILASHBHAI KHIMJIBHAI,M,44,IND,12,GEN,127,184141,121079,0.1,38,0.03,65.75,14,2.5,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13508,Independents,10809,8th Pass,Business,,,,State Assembly Election (AE)
12,2012,12,4,0,Jamnagar,Saurashtra-Kutch,JAMNAGAR SOUTH,79,GEN,KHIRA JUMA NURMAMAD,M,45,IND,13,GEN,89,184141,121079,0.07,6,0,65.75,14,2.5,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13509,Independents,10809,Literate,Business,,,,State Assembly Election (AE)
12,2012,12,4,0,Jamnagar,Saurashtra-Kutch,JAMNAGAR SOUTH,79,GEN,DAVE CHETAN JAYSUKHLAL,M,41,IND,14,GEN,83,184141,121079,0.07,0,0,65.75,14,2.5,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13510,Independents,10809,10th Pass,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Jamnagar,Saurashtra-Kutch,JAMJODHPUR,80,GEN,SHAPRIYA CHIMANBHAI DHARAMSHIBHAI,M,57,BJP,1,GEN,75395,180661,135969,55.45,28191,20.73,75.26,10,2.33,TRUE,5,BJP,1605,JAMJODHPUR,TRUE,TRUE,4,FALSE,FALSE,TRUE,no,AEGJ7198,National Party,1605,Graduate,Business,,Agriculture,,State Assembly Election (AE)
12,2012,12,4,0,Jamnagar,Saurashtra-Kutch,JAMJODHPUR,80,GEN,AHIR HARDAS KARSHAN KHAVA,M,59,INC,2,GEN,47204,180661,135969,34.72,40677,29.92,75.26,10,2.33,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,no,AEGJ13519,National Party,3482,8th Pass,Business,,Agriculture,,State Assembly Election (AE)
12,2012,12,4,0,Jamnagar,Saurashtra-Kutch,JAMJODHPUR,80,GEN,PRAVINBHAI KANJIBHAI TADA,M,56,GPP,3,GEN,6527,180661,135969,4.8,3848,2.83,75.26,10,2.33,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13516,Local Party,3167,8th Pass,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Jamnagar,Saurashtra-Kutch,JAMJODHPUR,80,GEN,RATHOD HASMUKHBHAI CHHAGANBHAI,M,26,IND,4,GEN,2679,180661,135969,1.97,775,0.57,75.26,10,2.33,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13521,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Jamnagar,Saurashtra-Kutch,JAMJODHPUR,80,GEN,PRAVINBHAI VALLABHBHAI NARIYA,M,44,IND,5,GEN,1904,180661,135969,1.4,1311,0.96,75.26,10,2.33,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13522,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Jamnagar,Saurashtra-Kutch,JAMJODHPUR,80,GEN,KHAN SAHADATRAZA INAYATRAZA,M,25,IND,6,GEN,593,180661,135969,0.44,33,0.02,75.26,10,2.33,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13523,Independents,10809,10th Pass,Business,,,,State Assembly Election (AE)
12,2012,12,4,0,Jamnagar,Saurashtra-Kutch,JAMJODHPUR,80,GEN,ISHAK SIDIK SHAMA,M,28,IND,7,GEN,560,180661,135969,0.41,137,0.1,75.26,10,2.33,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13520,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Jamnagar,Saurashtra-Kutch,JAMJODHPUR,80,GEN,ABBASBHAI IBRAHIMBHAI NOYDA,M,34,IND,8,GEN,423,180661,135969,0.31,26,0.02,75.26,10,2.33,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13524,Independents,10809,8th Pass,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Jamnagar,Saurashtra-Kutch,JAMJODHPUR,80,GEN,IBRAHIM SUMARBHAI VIDHANI,M,39,IND,9,GEN,397,180661,135969,0.29,110,0.08,75.26,10,2.33,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13525,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Jamnagar,Saurashtra-Kutch,JAMJODHPUR,80,GEN,IKBALBHAI SALEMANBHAI UDHECHA,M,28,IND,10,GEN,287,180661,135969,0.21,0,0,75.26,10,2.33,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13518,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Devbhumi Dwarka,Saurashtra-Kutch,KHAMBHALIA,81,GEN,POONAMBEN HEMATBHAI MADAM,F,38,BJP,1,GEN,79087,230992,157764,50.13,38382,24.33,68.3,17,3.03,FALSE,1,,,,,,1,FALSE,FALSE,FALSE,no,AEGJ13530,National Party,1605,Graduate,Business,,Agriculture,,State Assembly Election (AE)
12,2012,12,4,0,Devbhumi Dwarka,Saurashtra-Kutch,KHAMBHALIA,81,GEN,AHIR EBHA KARSAN KARMUR,M,49,INC,2,GEN,40705,230992,157764,25.8,24940,15.81,68.3,17,3.03,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,no,AEGJ13532,National Party,3482,Graduate,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Devbhumi Dwarka,Saurashtra-Kutch,KHAMBHALIA,81,GEN,NAKUM LALJI DEVSI,M,48,GPP,3,GEN,15765,230992,157764,9.99,10386,6.58,68.3,17,3.03,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13533,Local Party,3167,Literate,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Devbhumi Dwarka,Saurashtra-Kutch,KHAMBHALIA,81,GEN,BHOKAL KASAMBHAI ABUBHAI,M,46,RLD,4,GEN,5379,230992,157764,3.41,796,0.5,68.3,17,3.03,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13534,State-based Party (Other State),12169,Literate,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Devbhumi Dwarka,Saurashtra-Kutch,KHAMBHALIA,81,GEN,JAFARBHAI JUSABBHAI DODEPAUTRA(KOTAI),M,26,BSP,5,GEN,4583,230992,157764,2.9,1903,1.21,68.3,17,3.03,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ4517,State-based Party (Other State),16651,Literate,Business,Contractor,,,State Assembly Election (AE)
12,2012,12,4,0,Devbhumi Dwarka,Saurashtra-Kutch,KHAMBHALIA,81,GEN,SAMA MUSA SUVALIBHAI,M,52,IND,6,GEN,2680,230992,157764,1.7,242,0.15,68.3,17,3.03,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13536,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Devbhumi Dwarka,Saurashtra-Kutch,KHAMBHALIA,81,GEN,SAGAR HIRABHAI KHIMABHAI PIPROTAR,M,44,IND,7,GEN,2438,230992,157764,1.55,887,0.56,68.3,17,3.03,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13526,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Devbhumi Dwarka,Saurashtra-Kutch,KHAMBHALIA,81,GEN,BHAGAD ISHAK ABDUL,M,33,IND,8,GEN,1551,230992,157764,0.98,137,0.09,68.3,17,3.03,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13538,Independents,10809,Literate,Small Business or Self-employed,,,,State Assembly Election (AE)
12,2012,12,4,0,Devbhumi Dwarka,Saurashtra-Kutch,KHAMBHALIA,81,GEN,JOD VALA DAYA,M,58,IND,9,GEN,1414,230992,157764,0.9,590,0.37,68.3,17,3.03,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13541,Independents,10809,Literate,Labourer or Daily Wage,,,,State Assembly Election (AE)
12,2012,12,4,0,Devbhumi Dwarka,Saurashtra-Kutch,KHAMBHALIA,81,GEN,BHANUBEN MANSHUR KHARA,F,33,IND,10,GEN,824,230992,157764,0.52,149,0.09,68.3,17,3.03,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13531,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Devbhumi Dwarka,Saurashtra-Kutch,KHAMBHALIA,81,GEN,NARSHI GORDHAN PARMAR,M,31,IND,11,GEN,675,230992,157764,0.43,1,0,68.3,17,3.03,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13527,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Devbhumi Dwarka,Saurashtra-Kutch,KHAMBHALIA,81,GEN,PALANI ALI ISHAQ,M,32,IND,12,GEN,674,230992,157764,0.43,186,0.12,68.3,17,3.03,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13537,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Devbhumi Dwarka,Saurashtra-Kutch,KHAMBHALIA,81,GEN,KARA ALI JAKUB,M,39,IND,13,GEN,488,230992,157764,0.31,54,0.03,68.3,17,3.03,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13540,Independents,10809,10th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
12,2012,12,4,0,Devbhumi Dwarka,Saurashtra-Kutch,KHAMBHALIA,81,GEN,ANWAR UMAR JOKHIYA,M,44,IND,14,GEN,434,230992,157764,0.28,52,0.03,68.3,17,3.03,FALSE,3,IND,10809,KHAMBHALIA,TRUE,TRUE,0,FALSE,FALSE,FALSE,yes,AEGJ7231,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Devbhumi Dwarka,Saurashtra-Kutch,KHAMBHALIA,81,GEN,CHAVDA ASHOKBHAI NATHABHAI,M,28,IND,15,GEN,382,230992,157764,0.24,37,0.02,68.3,17,3.03,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13529,Independents,10809,5th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
12,2012,12,4,0,Devbhumi Dwarka,Saurashtra-Kutch,KHAMBHALIA,81,GEN,KHERAJBHAI JASHABHAI GORADIYA,M,45,IND,16,GEN,345,230992,157764,0.22,5,0,68.3,17,3.03,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13542,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Devbhumi Dwarka,Saurashtra-Kutch,KHAMBHALIA,81,GEN,JITESH BABUBHAI RATHOD,M,28,IND,17,GEN,340,230992,157764,0.22,0,0,68.3,17,3.03,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13535,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Devbhumi Dwarka,Saurashtra-Kutch,DWARKA,82,GEN,PABUBHA VIRAMBHA MANEK,M,56,BJP,1,GEN,70062,224030,148349,47.23,5616,3.79,66.22,16,2.44,TRUE,6,BJP,1605,DWARKA,TRUE,TRUE,6,FALSE,TRUE,TRUE,no,AEGJ531,National Party,1605,Literate,Business,Transport,,,State Assembly Election (AE)
12,2012,12,4,0,Devbhumi Dwarka,Saurashtra-Kutch,DWARKA,82,GEN,AHIR KANDORIYA MULUBHAI RANMALBHAI,M,54,INC,2,GEN,64446,224030,148349,43.44,60409,40.72,66.22,16,2.44,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,no,AEGJ13554,National Party,3482,Graduate,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Devbhumi Dwarka,Saurashtra-Kutch,DWARKA,82,GEN,SUMANIYA PATRAMALBHA BALUBHA,M,62,IND,3,GEN,4037,224030,148349,2.72,1455,0.98,66.22,16,2.44,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ000147,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Devbhumi Dwarka,Saurashtra-Kutch,DWARKA,82,GEN,RATHOD VALIBEN KAMABHAI,F,36,IND,4,GEN,2582,224030,148349,1.74,703,0.47,66.22,16,2.44,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13543,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Devbhumi Dwarka,Saurashtra-Kutch,DWARKA,82,GEN,SONAGARA JENTILAL VASHARAM,M,30,GPP,5,GEN,1879,224030,148349,1.27,600,0.4,66.22,16,2.44,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13551,Local Party,3167,8th Pass,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Devbhumi Dwarka,Saurashtra-Kutch,DWARKA,82,GEN,GOJIYA DEVAANANDBHAI RANMALBHAI,M,47,IND,6,GEN,1279,224030,148349,0.86,231,0.16,66.22,16,2.44,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13552,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Devbhumi Dwarka,Saurashtra-Kutch,DWARKA,82,GEN,SAMA MOHMADHUSSAIN SULEMAN,M,41,BSP,7,GEN,1048,224030,148349,0.71,427,0.29,66.22,16,2.44,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13558,State-based Party (Other State),16651,10th Pass,Small Business or Self-employed,,,,State Assembly Election (AE)
12,2012,12,4,0,Devbhumi Dwarka,Saurashtra-Kutch,DWARKA,82,GEN,MADAM MAYURBHAI GHELUBHAI,M,40,IND,8,GEN,621,224030,148349,0.42,92,0.06,66.22,16,2.44,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13545,Independents,10809,Graduate,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Devbhumi Dwarka,Saurashtra-Kutch,DWARKA,82,GEN,BHATT ATULBHAI RATILAL,M,49,IND,9,GEN,529,224030,148349,0.36,128,0.09,66.22,16,2.44,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13546,Independents,10809,10th Pass,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Devbhumi Dwarka,Saurashtra-Kutch,DWARKA,82,GEN,BHIMABHAI GANGABHAI GORADIYA,M,62,IND,10,GEN,401,224030,148349,0.27,54,0.04,66.22,16,2.44,TRUE,3,RPI,6911,DWARKA,TRUE,FALSE,0,FALSE,FALSE,FALSE,yes,AEGJ5265,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Devbhumi Dwarka,Saurashtra-Kutch,DWARKA,82,GEN,BHAGVANJI HEMRAJ THOBHANI,M,46,IND,11,GEN,347,224030,148349,0.23,73,0.05,66.22,16,2.44,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13556,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Devbhumi Dwarka,Saurashtra-Kutch,DWARKA,82,GEN,BHARATBHAI DWARKADAS DHOKAI,M,41,JD(U),12,GEN,274,224030,148349,0.18,5,0,66.22,16,2.44,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13544,State-based Party (Other State),11002,Graduate,Student,,,,State Assembly Election (AE)
12,2012,12,4,0,Devbhumi Dwarka,Saurashtra-Kutch,DWARKA,82,GEN,DILIP AMARDAS KAPDI,M,28,IND,13,GEN,269,224030,148349,0.18,54,0.04,66.22,16,2.44,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13549,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Devbhumi Dwarka,Saurashtra-Kutch,DWARKA,82,GEN,PARMAR JETABHAI SAVJIBHAI,M,63,IND,14,GEN,215,224030,148349,0.14,32,0.02,66.22,16,2.44,TRUE,3,IND,10809,DWARKA,TRUE,TRUE,0,FALSE,FALSE,TRUE,yes,AEGJ9554,Independents,10809,Literate,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Devbhumi Dwarka,Saurashtra-Kutch,DWARKA,82,GEN,GOJIYA KUMBHABHAI RAMDEBHAI,M,51,IND,15,GEN,183,224030,148349,0.12,6,0,66.22,16,2.44,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13547,Independents,10809,12th Pass,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Devbhumi Dwarka,Saurashtra-Kutch,DWARKA,82,GEN,NAKUM CHHAGANBHAI KANABHAI,M,46,IND,16,GEN,177,224030,148349,0.12,0,0,66.22,16,2.44,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13548,Independents,10809,10th Pass,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Porbandar,Saurashtra-Kutch,PORBANDAR,83,GEN,BABUBHAI BHIMABHAI BOKHIRIA,M,59,BJP,1,GEN,77604,212580,145957,53.17,17146,11.75,68.66,8,2.22,TRUE,4,BJP,1605,PORBANDAR,TRUE,TRUE,3,FALSE,FALSE,FALSE,no,AEGJ7267,National Party,1605,Graduate,Business,Real Estate or Builder or Developer or Construction,Agriculture,,State Assembly Election (AE)
12,2012,12,4,0,Porbandar,Saurashtra-Kutch,PORBANDAR,83,GEN,ARJUNBHAI DEVABHAI MODHAVADIYA,M,56,INC,2,GEN,60458,212580,145957,41.42,58225,39.89,68.66,8,2.22,TRUE,4,INC,3482,PORBANDAR,TRUE,TRUE,2,FALSE,TRUE,TRUE,no,AEGJ9560,National Party,3482,Graduate Professional,Agriculture,,Social Work,,State Assembly Election (AE)
12,2012,12,4,0,Porbandar,Saurashtra-Kutch,PORBANDAR,83,GEN,ROHIT PATEL,M,27,IND,3,GEN,2233,212580,145957,1.53,134,0.09,68.66,8,2.22,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13563,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Porbandar,Saurashtra-Kutch,PORBANDAR,83,GEN,ODEDARA MOHANBHAI LILABHAI,M,46,BSP,4,GEN,2099,212580,145957,1.44,933,0.64,68.66,8,2.22,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13560,State-based Party (Other State),16651,5th Pass,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Porbandar,Saurashtra-Kutch,PORBANDAR,83,GEN,PANDYA RAJESH GAURISHANKAR,M,43,GPP,5,GEN,1166,212580,145957,0.8,185,0.13,68.66,8,2.22,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13561,Local Party,3167,12th Pass,Liberal Profession or Professional,Journalist or Editor,,,State Assembly Election (AE)
12,2012,12,4,0,Porbandar,Saurashtra-Kutch,PORBANDAR,83,GEN,G.R. TUKADIA,M,58,IND,6,GEN,981,212580,145957,0.67,219,0.15,68.66,8,2.22,TRUE,4,IND,10809,PORBANDAR,TRUE,TRUE,0,FALSE,FALSE,TRUE,yes,AEGJ7302,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Porbandar,Saurashtra-Kutch,PORBANDAR,83,GEN,RAJESH KARSHANBHAI POSTARIYA,M,35,IND,7,GEN,762,212580,145957,0.52,108,0.07,68.66,8,2.22,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13566,Independents,10809,8th Pass,Agricultural Labour,,,,State Assembly Election (AE)
12,2012,12,4,0,Porbandar,Saurashtra-Kutch,PORBANDAR,83,GEN,GODHANIYA HARISH ARSHI,M,28,IND,8,GEN,654,212580,145957,0.45,0,0,68.66,8,2.22,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13564,Independents,10809,10th Pass,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Porbandar,Saurashtra-Kutch,KUTIYANA,84,GEN,KANDHAL SARMANBHAI JADEJA,M,40,NCP,1,GEN,61416,178111,115272,53.28,18474,16.03,64.72,12,2.38,FALSE,1,,,,,,1,FALSE,FALSE,FALSE,no,AEGJ13571,State-based Party (Other State),5792,8th Pass,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Porbandar,Saurashtra-Kutch,KUTIYANA,84,GEN,ODEDARA KARSHANBHAI DULABHAI,M,53,BJP,2,GEN,42942,178111,115272,37.25,39737,34.47,64.72,12,2.38,FALSE,4,BJP,1605,KUTIYANA,TRUE,TRUE,3,FALSE,TRUE,TRUE,no,AEGJ9567,National Party,1605,10th Pass,Business,Contractor,Agriculture,,State Assembly Election (AE)
12,2012,12,4,0,Porbandar,Saurashtra-Kutch,KUTIYANA,84,GEN,BHARAT MALDE KHUNTI,M,39,IND,3,GEN,3205,178111,115272,2.78,1274,1.11,64.72,12,2.38,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13572,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Porbandar,Saurashtra-Kutch,KUTIYANA,84,GEN,BUTANI RAJESHBHAI MAGANBHAI,M,39,IND,4,GEN,1931,178111,115272,1.68,333,0.29,64.72,12,2.38,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ6645,Independents,10809,12th Pass,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Porbandar,Saurashtra-Kutch,KUTIYANA,84,GEN,POPAT GOVA CHANCHIYA,M,46,BSP,5,GEN,1598,178111,115272,1.39,633,0.55,64.72,12,2.38,FALSE,2,BSP,16651,PORBANDAR,FALSE,TRUE,0,FALSE,FALSE,FALSE,yes,AEGJ13574,State-based Party (Other State),16651,5th Pass,Business,Real Estate or Builder or Developer or Construction,,,State Assembly Election (AE)
12,2012,12,4,0,Porbandar,Saurashtra-Kutch,KUTIYANA,84,GEN,HIRABHAI GOGANBHAI KARMATA (RABARI),M,29,GPP,6,GEN,965,178111,115272,0.84,227,0.2,64.72,12,2.38,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13578,Local Party,3167,10th Pass,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Porbandar,Saurashtra-Kutch,KUTIYANA,84,GEN,KODIYATAR BHIKHANBHAI SAMATBHAI,M,31,IND,7,GEN,738,178111,115272,0.64,94,0.08,64.72,12,2.38,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13576,Independents,10809,Illiterate,Labourer or Daily Wage,Taxi Driver,,,State Assembly Election (AE)
12,2012,12,4,0,Porbandar,Saurashtra-Kutch,KUTIYANA,84,GEN,JAYDEEP ARJUNBHAI ODEDARA,M,26,SP,8,GEN,644,178111,115272,0.56,96,0.08,64.72,12,2.38,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13567,State-based Party (Other State),7425,Graduate,Salaried Work or Employed,Insurance Agent,,,State Assembly Election (AE)
12,2012,12,4,0,Porbandar,Saurashtra-Kutch,KUTIYANA,84,GEN,JOSHI HARISHBHAI LILADHAR,M,34,IND,9,GEN,548,178111,115272,0.48,77,0.07,64.72,12,2.38,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,GEGJ2931,Independents,10809,8th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
12,2012,12,4,0,Porbandar,Saurashtra-Kutch,KUTIYANA,84,GEN,KADEGIYA GANGABHAI KANABHAI,M,44,IND,10,GEN,471,178111,115272,0.41,63,0.05,64.72,12,2.38,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13568,Independents,10809,Graduate,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Porbandar,Saurashtra-Kutch,KUTIYANA,84,GEN,DER PRAKASHBHAI JETHABHAI,M,40,IND,11,GEN,408,178111,115272,0.35,2,0,64.72,12,2.38,FALSE,2,SP,7425,DHORAJI,FALSE,FALSE,0,FALSE,FALSE,FALSE,yes,AEGJ10610,Independents,10809,Graduate,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Porbandar,Saurashtra-Kutch,KUTIYANA,84,GEN,KANARA KHIMANANDBHAI KACHARABHAI,M,58,IND,12,GEN,406,178111,115272,0.35,0,0,64.72,12,2.38,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ13570,Independents,10809,Graduate,Business,,Agriculture,,State Assembly Election (AE)
12,2012,,4,1,Porbandar,Saurashtra-Kutch,KUTIYANA,84,GEN,T.B. Mohansinghji,M,,INC,1,,64776,115350,125680,51.54,8182,6.51,108.96,5,2.13,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,no,AEGJ100566,National Party,3482,,,,,,State Assembly Election (AE)
12,2012,,4,1,Porbandar,Saurashtra-Kutch,KUTIYANA,84,GEN,D.D. Patel,M,,BJP,2,,56594,115350,125680,45.03,53931,42.91,108.96,5,2.13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,no,AEGJ100567,National Party,1605,,,,,,State Assembly Election (AE)
12,2012,,4,1,Porbandar,Saurashtra-Kutch,KUTIYANA,84,GEN,R.I. Nensinh,M,,IND,3,,2663,115350,125680,2.12,1777,1.41,108.96,5,2.13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ100568,Independents,10809,,,,,,State Assembly Election (AE)
